video_key,video_id,program,year,lang,genre,channel,ats,rating,reach,male_faces,female_faces,young_faces,adult_faces,middle_aged_faces,old_faces,light_faces,medium_faces,dark_faces,faces
725,_09By4RHTjo,BRAHMAGANTU,2020,KANNADA,DRAMA/SOAP,Zee Kannada,49.8065229408513,3.21,6.44,4201,9314,0,12195,1320,0,10901,2614,0,13515
726,WsAkyj_u_uU,BRAHMAGANTU,2020,KANNADA,DRAMA/SOAP,Zee Kannada,49.8065229408513,3.21,6.44,6233,8371,101,12419,2024,60,11653,2951,0,14604
727,Dxua5cFu4JU,KAMALI,2020,KANNADA,DRAMA/SOAP,Zee Kannada,45.49426542872747,3.16,6.95,6657,10270,725,13351,2441,410,14146,2356,425,16927
728,f-f6VCULs8o,KAMALI,2020,KANNADA,DRAMA/SOAP,Zee Kannada,45.49426542872747,3.16,6.95,6714,12528,442,14305,4495,0,18535,667,40,19242
729,QT6bcjUSzZo,KAMALI,2020,KANNADA,DRAMA/SOAP,Zee Kannada,45.49426542872747,3.16,6.95,7661,8072,428,11690,3545,70,14207,1404,122,15733
730,fCvTQRC-5Uc,KAMALI,2020,KANNADA,DRAMA/SOAP,Zee Kannada,45.49426542872747,3.16,6.95,6328,15164,1007,17399,2903,183,20147,1181,164,21492
731,9_io0U0CqNQ,KAMALI,2020,KANNADA,DRAMA/SOAP,Zee Kannada,45.49426542872747,3.16,6.95,8744,15377,2149,18143,3489,340,22726,1305,90,24121
732,uJ-j92BLiRg,MAHANAYAKA DR B R AMBEDKAR,2020,KANNADA,DRAMA/SOAP,Zee Kannada,33.15696649029982,3.13,9.43,47821,7671,14066,19556,21615,255,43189,11093,1210,55492
733,vfxsKNNp9lU,MAHANAYAKA DR B R AMBEDKAR,2020,KANNADA,DRAMA/SOAP,Zee Kannada,33.15696649029982,3.13,9.43,24773,11399,11728,12293,12131,20,22777,12722,673,36172
734,2bYQseFYSko,MAHANAYAKA DR B R AMBEDKAR,2020,KANNADA,DRAMA/SOAP,Zee Kannada,33.15696649029982,3.13,9.43,23655,8932,7116,10349,14965,157,21206,10563,818,32587
735,SevbFZvNgGQ,MAHANAYAKA DR B R AMBEDKAR,2020,KANNADA,DRAMA/SOAP,Zee Kannada,33.15696649029982,3.13,9.43,28890,8734,9258,14136,14078,152,22999,13013,1612,37624
736,CrfKahV3oUQ,MAHANAYAKA DR B R AMBEDKAR,2020,KANNADA,DRAMA/SOAP,Zee Kannada,33.15696649029982,3.13,9.43,33762,7730,17033,12047,12157,255,31153,9501,838,41492
737,GZwW3xU1iaY,PUTTAKKANA MAKKALU,2021,KANNADA,DRAMA/SOAP,Zee Kannada,56.21890547263681,5.11,9.08,7434,20164,2048,17678,7788,84,23268,3920,410,27598
738,X9HHcipNGN4,PUTTAKKANA MAKKALU,2021,KANNADA,DRAMA/SOAP,Zee Kannada,56.21890547263681,5.11,9.08,9600,11590,771,15692,4339,388,16250,4145,795,21190
739,SmOHSzy_vxA,PUTTAKKANA MAKKALU,2021,KANNADA,DRAMA/SOAP,Zee Kannada,56.21890547263681,5.11,9.08,6476,13140,1680,14793,2870,273,17036,1995,585,19616
740,8F-nSHKZEJ8,PUTTAKKANA MAKKALU,2021,KANNADA,DRAMA/SOAP,Zee Kannada,56.21890547263681,5.11,9.08,7575,9780,911,12542,3848,54,14105,2818,432,17355
741,Eg1M1C8tGQM,PUTTAKKANA MAKKALU,2021,KANNADA,DRAMA/SOAP,Zee Kannada,56.21890547263681,5.11,9.08,8568,9893,867,11114,6397,83,15098,2957,406,18461
742,ulvmD6Uo_cA,NAAGINI 2,2021,KANNADA,DRAMA/SOAP,Zee Kannada,56.21531631520533,4.4,7.82,9844,5752,471,11550,3575,0,13732,476,1388,15596
743,ETutUeCReFg,NAAGINI 2,2021,KANNADA,DRAMA/SOAP,Zee Kannada,56.21531631520533,4.4,7.82,8675,3180,327,9572,1956,0,10227,517,1111,11855
744,0VATf-xoPV0,NAAGINI 2,2021,KANNADA,DRAMA/SOAP,Zee Kannada,56.21531631520533,4.4,7.82,8266,2674,251,7320,3369,0,8834,573,1533,10940
745,kUbXoTTRO7Y,NAAGINI 2,2021,KANNADA,DRAMA/SOAP,Zee Kannada,56.21531631520533,4.4,7.82,6765,4551,380,6705,4231,0,10502,532,282,11316
746,gNln4lOuIKs,NAAGINI 2,2021,KANNADA,DRAMA/SOAP,Zee Kannada,56.21531631520533,4.4,7.82,10327,4227,284,8404,5688,178,12600,1191,763,14554
747,RLIa03cjgBU,HITLER KALYANA,2021,KANNADA,DRAMA/SOAP,Zee Kannada,52.882072977260705,4.32,8.16,4010,12709,644,11403,4078,594,15649,978,92,16719
748,4nmW10tYBMw,HITLER KALYANA,2021,KANNADA,DRAMA/SOAP,Zee Kannada,52.882072977260705,4.32,8.16,5809,12989,1389,12449,4010,950,16773,2005,20,18798
749,XeXKxSQGWj0,HITLER KALYANA,2021,KANNADA,DRAMA/SOAP,Zee Kannada,52.882072977260705,4.32,8.16,6790,11004,973,11368,5453,0,17366,428,0,17794
750,MKzb1ZdkD8w,HITLER KALYANA,2021,KANNADA,DRAMA/SOAP,Zee Kannada,52.882072977260705,4.32,8.16,6956,8857,561,9141,5546,565,13740,2000,73,15813
751,dYeXS4uwXZU,HITLER KALYANA,2021,KANNADA,DRAMA/SOAP,Zee Kannada,52.882072977260705,4.32,8.16,12402,9383,834,13369,7582,0,20802,983,0,21785
752,blq4gckuKkg,GATTIMELA,2021,KANNADA,DRAMA/SOAP,Zee Kannada,54.20911528150134,4.17,7.69,5025,11611,388,15207,979,62,14647,1747,242,16636
753,2ZQfqvvvEdw,GATTIMELA,2021,KANNADA,DRAMA/SOAP,Zee Kannada,54.20911528150134,4.17,7.69,10960,10972,1809,19043,1080,0,20046,1834,52,21932
754,e2h02Oy-h2g,GATTIMELA,2021,KANNADA,DRAMA/SOAP,Zee Kannada,54.20911528150134,4.17,7.69,8648,10608,829,18223,204,0,17436,1729,91,19256
755,rxRfZvAJs7A,GATTIMELA,2021,KANNADA,DRAMA/SOAP,Zee Kannada,54.20911528150134,4.17,7.69,4430,12271,238,15461,480,522,14779,1704,218,16701
756,30WnSa65stI,GATTIMELA,2021,KANNADA,DRAMA/SOAP,Zee Kannada,54.20911528150134,4.17,7.69,3497,12924,354,14093,1588,386,15439,972,10,16421
757,74mHnMgmydE,SATHYA,2021,KANNADA,DRAMA/SOAP,Zee Kannada,51.84404636459431,4.07,7.85,5061,8702,315,10814,2634,0,12583,768,412,13763
758,NG2BvaBZV4Q,SATHYA,2021,KANNADA,DRAMA/SOAP,Zee Kannada,51.84404636459431,4.07,7.85,13641,2881,895,15329,298,0,12336,3355,831,16522
759,1kkKfbWQ8qQ,SATHYA,2021,KANNADA,DRAMA/SOAP,Zee Kannada,51.84404636459431,4.07,7.85,8013,5395,216,9275,3772,145,12046,1341,21,13408
760,LlcdJsou6FQ,SATHYA,2021,KANNADA,DRAMA/SOAP,Zee Kannada,51.84404636459431,4.07,7.85,9388,4023,966,12280,155,10,9362,2894,1155,13411
761,kWJtgCiYpRo,SATHYA,2021,KANNADA,DRAMA/SOAP,Zee Kannada,51.84404636459431,4.07,7.85,11423,4726,997,14816,336,0,11154,3559,1436,16149
762,uazMNM6yWWo,PAARU,2021,KANNADA,DRAMA/SOAP,Zee Kannada,51.01713062098501,4.07,7.98,7678,6664,134,6676,7512,20,12947,1261,134,14342
763,n0JUtyfR7RE,PAARU,2021,KANNADA,DRAMA/SOAP,Zee Kannada,51.01713062098501,4.07,7.98,10130,9114,387,10310,8547,0,18805,418,21,19244
764,od69wgHlPPY,PAARU,2021,KANNADA,DRAMA/SOAP,Zee Kannada,51.01713062098501,4.07,7.98,7749,5805,111,9043,4390,10,10434,3050,70,13554
765,Ksi3BaDlxmQ,PAARU,2021,KANNADA,DRAMA/SOAP,Zee Kannada,51.01713062098501,4.07,7.98,6650,7554,164,8519,5499,22,10577,3596,31,14204
766,8RgmkWgZICg,PAARU,2021,KANNADA,DRAMA/SOAP,Zee Kannada,51.01713062098501,4.07,7.98,7964,11079,205,11691,7116,31,17302,1680,61,19043
767,esrQe5FMBs4,KAMALI,2021,KANNADA,DRAMA/SOAP,Zee Kannada,46.97833523375142,3.7,7.88,9278,10034,1136,16098,2078,0,16914,2163,235,19312
768,fbQj1yS_-PY,KAMALI,2021,KANNADA,DRAMA/SOAP,Zee Kannada,46.97833523375142,3.7,7.88,13257,11785,1212,19417,3275,1138,22886,2084,72,25042
769,bKwvVmBQnRg,KAMALI,2021,KANNADA,DRAMA/SOAP,Zee Kannada,46.97833523375142,3.7,7.88,9939,16478,821,20972,3830,794,24118,2178,121,26417
770,rCmcvDw5qkQ,KAMALI,2021,KANNADA,DRAMA/SOAP,Zee Kannada,46.97833523375142,3.7,7.88,5591,10851,924,14454,1064,0,14796,1512,134,16442
771,fKJOpYBuWfE,KAMALI,2021,KANNADA,DRAMA/SOAP,Zee Kannada,46.97833523375142,3.7,7.88,6188,9102,361,10198,2473,2258,13151,1986,153,15290
772,fcbSe24WzrY,NO. 1 SOSE,2021,KANNADA,DRAMA/SOAP,Zee Kannada,45.16754361672667,3.48,7.71,26287,21941,1526,39186,7485,31,37728,10212,288,48228
773,fcbSe24WzrY,NO. 1 SOSE,2021,KANNADA,DRAMA/SOAP,Zee Kannada,45.16754361672667,3.48,7.71,26287,21941,1526,39186,7485,31,37728,10212,288,48228
774,gIpFpxI6mR4,NO. 1 SOSE,2021,KANNADA,DRAMA/SOAP,Zee Kannada,45.16754361672667,3.48,7.71,14346,16617,460,28264,2239,0,25493,5202,268,30963
775,gD3WmL-BFL4,NO. 1 SOSE,2021,KANNADA,DRAMA/SOAP,Zee Kannada,45.16754361672667,3.48,7.71,16800,18492,913,27728,6651,0,30438,4363,491,35292
776,IZpv9bXmyJc,JOTHE JOTHEYALI,2021,KANNADA,DRAMA/SOAP,Zee Kannada,52.015461071231364,3.39,6.51,6274,9732,237,12841,2928,0,15299,603,104,16006
777,ZvSoeZQkj3Q,JOTHE JOTHEYALI,2021,KANNADA,DRAMA/SOAP,Zee Kannada,52.015461071231364,3.39,6.51,11237,8656,197,10944,8722,30,18273,1371,249,19893
778,tCfzA1V3OtI,JOTHE JOTHEYALI,2021,KANNADA,DRAMA/SOAP,Zee Kannada,52.015461071231364,3.39,6.51,10561,2390,72,4592,8287,0,10745,2085,121,12951
779,fTrAFXNo8IM,JOTHE JOTHEYALI,2021,KANNADA,DRAMA/SOAP,Zee Kannada,52.015461071231364,3.39,6.51,7147,9565,369,9690,6437,216,16225,425,62,16712
780,epyZNayi2r0,JOTHE JOTHEYALI,2021,KANNADA,DRAMA/SOAP,Zee Kannada,52.015461071231364,3.39,6.51,5517,8779,143,10932,3221,0,12956,1266,74,14296
781,17qp2tqCAms,PUNARVIVAHA,2021,KANNADA,DRAMA/SOAP,Zee Kannada,52.426160337552744,3.18,6.07,5008,9907,2907,11127,881,0,12072,2813,30,14915
782,zkN8XDspcqs,PUNARVIVAHA,2021,KANNADA,DRAMA/SOAP,Zee Kannada,52.426160337552744,3.18,6.07,5570,9502,2302,11447,1323,0,13136,1452,484,15072
783,A-4BLzA7aaY,PUNARVIVAHA,2021,KANNADA,DRAMA/SOAP,Zee Kannada,52.426160337552744,3.18,6.07,9639,8329,4634,10713,2621,0,16553,1405,10,17968
784,V14MVBO8n-U,PUNARVIVAHA,2021,KANNADA,DRAMA/SOAP,Zee Kannada,52.426160337552744,3.18,6.07,10488,7671,1703,14081,2375,0,14820,3073,266,18159
785,PHi74pX-vWw,PUNARVIVAHA,2021,KANNADA,DRAMA/SOAP,Zee Kannada,52.426160337552744,3.18,6.07,8258,10632,895,14889,3106,0,15559,3186,145,18890
786,9YXdpVbqu4g,GATTIMELA,2022,KANNADA,DRAMA/SOAP,Zee Kannada,56.993190151911996,5.55,9.74,6316,15029,769,16922,3471,183,19664,1620,61,21345
787,LxJ8rnykPBs,GATTIMELA,2022,KANNADA,DRAMA/SOAP,Zee Kannada,56.993190151911996,5.55,9.74,6296,9733,613,15234,182,0,12821,3075,133,16029
788,kXzjG9nqByc,GATTIMELA,2022,KANNADA,DRAMA/SOAP,Zee Kannada,56.993190151911996,5.55,9.74,5957,9866,774,11928,3121,0,12422,3381,20,15823
789,fjKUYFKryoU,GATTIMELA,2022,KANNADA,DRAMA/SOAP,Zee Kannada,56.993190151911996,5.55,9.74,9650,9064,775,16702,1237,0,14171,4489,54,18714
790,OayWLzwTKug,GATTIMELA,2022,KANNADA,DRAMA/SOAP,Zee Kannada,56.993190151911996,5.55,9.74,4019,12415,2233,12872,1329,0,13126,3298,10,16434
791,MSAWK2eAgt0,NAAGINI 2,2022,KANNADA,DRAMA/SOAP,Zee Kannada,52.89855072463768,4.77,9.01,10130,1975,31,7645,4429,0,10396,1484,225,12105
792,1AKHRPsguXs,NAAGINI 2,2022,KANNADA,DRAMA/SOAP,Zee Kannada,52.89855072463768,4.77,9.01,10781,3159,305,9657,3916,62,10390,3358,192,13940
793,fJJI4jjuLq4,NAAGINI 2,2022,KANNADA,DRAMA/SOAP,Zee Kannada,52.89855072463768,4.77,9.01,7927,4759,349,10927,1349,61,10504,1852,330,12686
794,OycFBV7qVxg,NAAGINI 2,2022,KANNADA,DRAMA/SOAP,Zee Kannada,52.89855072463768,4.77,9.01,6876,4489,121,10256,800,188,9904,1204,257,11365
795,0y9M8zgatjE,NAAGINI 2,2022,KANNADA,DRAMA/SOAP,Zee Kannada,52.89855072463768,4.77,9.01,7761,3706,84,9127,2061,195,10904,552,11,11467
796,ooxlWrul3Ck,SATHYA,2022,KANNADA,DRAMA/SOAP,Zee Kannada,55.1819184123484,4.27,7.74,7998,8855,218,14091,2522,22,15623,1099,131,16853
797,-_2ftf31pC8,SATHYA,2022,KANNADA,DRAMA/SOAP,Zee Kannada,55.1819184123484,4.27,7.74,10875,6227,61,12853,4188,0,14987,2085,30,17102
798,E3tGXwyqOIw,SATHYA,2022,KANNADA,DRAMA/SOAP,Zee Kannada,55.1819184123484,4.27,7.74,10180,13689,301,18449,5108,11,21259,1113,1497,23869
799,D81TPA2FOwQ,SATHYA,2022,KANNADA,DRAMA/SOAP,Zee Kannada,55.1819184123484,4.27,7.74,373,13020,40,9010,4291,52,12131,1240,22,13393
800,TQ6UZfqtROg,SATHYA,2022,KANNADA,DRAMA/SOAP,Zee Kannada,55.1819184123484,4.27,7.74,6085,10209,141,12783,3319,51,12982,3149,163,16294
801,1e-lU5yvEqE,PUTTAKKANA MAKKALU,2022,KANNADA,DRAMA/SOAP,Zee Kannada,57.0655116404981,4.26,7.47,10743,13986,674,19442,4522,91,19209,4528,992,24729
802,T1nfwZy7-Uw,PUTTAKKANA MAKKALU,2022,KANNADA,DRAMA/SOAP,Zee Kannada,57.0655116404981,4.26,7.47,8752,6514,794,10869,3583,20,12221,2459,586,15266
803,VV2gH8eTwOE,PUTTAKKANA MAKKALU,2022,KANNADA,DRAMA/SOAP,Zee Kannada,57.0655116404981,4.26,7.47,12595,4161,564,8409,7589,194,13385,3177,194,16756
804,X73AnEmkpv8,PUTTAKKANA MAKKALU,2022,KANNADA,DRAMA/SOAP,Zee Kannada,57.0655116404981,4.26,7.47,10641,8403,1710,13475,3799,60,13494,5231,319,19044
805,IRqR59eU9wg,PUTTAKKANA MAKKALU,2022,KANNADA,DRAMA/SOAP,Zee Kannada,57.0655116404981,4.26,7.47,8026,14862,2893,18138,1857,0,17272,5176,440,22888
806,57F6V5UYabw,JOTHE JOTHEYALI,2022,KANNADA,DRAMA/SOAP,Zee Kannada,51.15233277121979,4.18,8.17,8634,7461,1387,7453,7214,41,13831,2173,91,16095
807,rsjzRMY3k18,JOTHE JOTHEYALI,2022,KANNADA,DRAMA/SOAP,Zee Kannada,51.15233277121979,4.18,8.17,11279,4357,436,5827,9373,0,13090,2205,341,15636
808,M1BXAsbVQYM,JOTHE JOTHEYALI,2022,KANNADA,DRAMA/SOAP,Zee Kannada,51.15233277121979,4.18,8.17,7947,9311,254,7568,9416,20,15930,1234,94,17258
809,V5B5Bjxq1aM,JOTHE JOTHEYALI,2022,KANNADA,DRAMA/SOAP,Zee Kannada,51.15233277121979,4.18,8.17,8188,9243,163,12892,4346,30,15883,1286,262,17431
810,pcZLLBqOREo,JOTHE JOTHEYALI,2022,KANNADA,DRAMA/SOAP,Zee Kannada,51.15233277121979,4.18,8.17,11908,6407,817,9450,8008,40,17774,520,21,18315
811,cpFqoRxFIEw,HITLER KALYANA,2022,KANNADA,DRAMA/SOAP,Zee Kannada,54.99726925177499,3.74,6.8,4391,9128,354,11277,1816,72,12375,1134,10,13519
812,L2rM2B1rYUU,HITLER KALYANA,2022,KANNADA,DRAMA/SOAP,Zee Kannada,54.99726925177499,3.74,6.8,5599,9603,697,10582,3042,881,11983,3169,50,15202
813,D0QZcsuZJos,HITLER KALYANA,2022,KANNADA,DRAMA/SOAP,Zee Kannada,54.99726925177499,3.74,6.8,4217,11286,697,12763,1278,765,14190,1293,20,15503
814,WyxFFp-etVo,HITLER KALYANA,2022,KANNADA,DRAMA/SOAP,Zee Kannada,54.99726925177499,3.74,6.8,4639,10063,915,9475,2393,1919,12325,2356,21,14702
815,TSegN-s_QAM,HITLER KALYANA,2022,KANNADA,DRAMA/SOAP,Zee Kannada,54.99726925177499,3.74,6.8,2313,13190,634,12868,1629,372,14597,895,11,15503
816,yYIUHSbaqB0,PAARU,2022,KANNADA,DRAMA/SOAP,Zee Kannada,51.20128136679124,3.66,7.14,9628,9418,944,14475,3627,0,17450,1585,11,19046
817,2hcl8UimpVo,PAARU,2022,KANNADA,DRAMA/SOAP,Zee Kannada,51.20128136679124,3.66,7.14,9723,8968,471,10703,7517,0,17350,1341,0,18691
818,yulrFGYfo10,PAARU,2022,KANNADA,DRAMA/SOAP,Zee Kannada,51.20128136679124,3.66,7.14,9781,10958,632,17186,2921,0,17009,3730,0,20739
819,8DK0BrEaMDI,PAARU,2022,KANNADA,DRAMA/SOAP,Zee Kannada,51.20128136679124,3.66,7.14,10331,9614,275,16031,3639,0,18321,1521,103,19945
820,JtCXFj3KC_M,PAARU,2022,KANNADA,DRAMA/SOAP,Zee Kannada,51.20128136679124,3.66,7.14,8597,11113,707,17515,1488,0,18570,1038,102,19710
821,g7S03hqFbyk,KAMALI,2022,KANNADA,DRAMA/SOAP,Zee Kannada,51.89098998887653,3.46,6.66,6203,12306,949,16097,1412,51,16909,1447,153,18509
822,bQegLgtXyVM,KAMALI,2022,KANNADA,DRAMA/SOAP,Zee Kannada,51.89098998887653,3.46,6.66,5042,10822,522,12384,2908,50,12480,3274,110,15864
823,BXCM6gYX5EY,KAMALI,2022,KANNADA,DRAMA/SOAP,Zee Kannada,51.89098998887653,3.46,6.66,4364,9084,821,10179,2448,0,11092,901,1455,13448
824,BRPlHgRbBDk,KAMALI,2022,KANNADA,DRAMA/SOAP,Zee Kannada,51.89098998887653,3.46,6.66,109,13276,408,12521,456,0,12479,896,10,13385
825,xlWBh9mHowI,DEIVA MAGAL,2018,TAMIL,DRAMA/SOAP,Sun TV,71.44438295517432,17.32,24.23,6569,5262,475,6795,4522,39,9545,1404,882,11831
826,64nwp6u24WI,DEIVA MAGAL,2018,TAMIL,DRAMA/SOAP,Sun TV,71.44438295517432,17.32,24.23,5776,5368,687,7371,3083,3,9200,854,1090,11144
827,_aG5UXUByn8,DEIVA MAGAL,2018,TAMIL,DRAMA/SOAP,Sun TV,71.44438295517432,17.32,24.23,14790,8926,868,11599,10397,852,20867,2142,707,23716
828,IEkPYVEtO2s,DEIVA MAGAL,2018,TAMIL,DRAMA/SOAP,Sun TV,71.44438295517432,17.32,24.23,15391,6036,873,12474,7704,376,17071,2524,1832,21427
829,KYcUPk3boYY,DEIVA MAGAL,2018,TAMIL,DRAMA/SOAP,Sun TV,71.44438295517432,17.32,24.23,31612,34505,7552,32277,23846,2442,55388,8058,2671,66117
830,rykYsYihjDc,NAAYAGI,2018,TAMIL,DRAMA/SOAP,Sun TV,69.8019801980198,13.74,19.69,12773,8526,729,11711,7365,1494,20390,739,170,21299
831,GapUKzy8ybg,NAAYAGI,2018,TAMIL,DRAMA/SOAP,Sun TV,69.8019801980198,13.74,19.69,17061,8170,1301,12622,8400,2908,24580,436,215,25231
832,8i7xKnNcjzI,NAAYAGI,2018,TAMIL,DRAMA/SOAP,Sun TV,69.8019801980198,13.74,19.69,11886,10168,1018,9894,10200,942,21380,247,427,22054
833,JqAsyU5GSsk,NAAYAGI,2018,TAMIL,DRAMA/SOAP,Sun TV,69.8019801980198,13.74,19.69,10231,10166,556,11637,6108,2096,18835,1487,75,20397
834,xRZUXs8PW1I,NAAYAGI,2018,TAMIL,DRAMA/SOAP,Sun TV,69.8019801980198,13.74,19.69,15337,8976,791,13834,8111,1577,22751,1410,152,24313
835,dPOpk8Tksbo,KULADEIVAM,2018,TAMIL,DRAMA/SOAP,Sun TV,60.770089285714285,12.09,19.89,11044,9961,1022,11880,6892,1211,15938,4408,659,21005
836,qq9qQok6xAw,KULADEIVAM,2018,TAMIL,DRAMA/SOAP,Sun TV,60.770089285714285,12.09,19.89,8802,9153,1630,11075,5229,21,16264,774,917,17955
837,_GiICwESSPY,KULADEIVAM,2018,TAMIL,DRAMA/SOAP,Sun TV,60.770089285714285,12.09,19.89,9599,13086,1594,17278,3813,0,16567,5444,674,22685
838,qi1gWZZM5ok,KULADEIVAM,2018,TAMIL,DRAMA/SOAP,Sun TV,60.770089285714285,12.09,19.89,11849,10286,1738,13497,6848,52,21023,676,436,22135
839,zHI0ui0qx3I,KULADEIVAM,2018,TAMIL,DRAMA/SOAP,Sun TV,60.770089285714285,12.09,19.89,30770,31612,5220,41867,14466,829,56926,4113,1343,62382
840,IrLfD3H2koY,AZHAGU,2018,TAMIL,DRAMA/SOAP,Sun TV,60.95396561286744,11.69,19.18,3333,6133,190,6802,1913,561,7218,1791,457,9466
841,rb0Q3GhKEy0,AZHAGU,2018,TAMIL,DRAMA/SOAP,Sun TV,60.95396561286744,11.69,19.18,10449,12621,392,19280,2883,515,17409,4853,808,23070
842,DRhq043dBlo,AZHAGU,2018,TAMIL,DRAMA/SOAP,Sun TV,60.95396561286744,11.69,19.18,7352,21890,738,24847,2458,1199,22444,6572,226,29242
843,xdm_s-ug2zw,AZHAGU,2018,TAMIL,DRAMA/SOAP,Sun TV,60.95396561286744,11.69,19.18,5014,10249,975,11746,1394,1148,12348,2430,485,15263
844,C6fXqXQVzFI,AZHAGU,2018,TAMIL,DRAMA/SOAP,Sun TV,60.95396561286744,11.69,19.18,2639,8715,1183,9746,418,7,8893,2237,224,11354
845,B8vpwf8rIHk,KALYANA VEEDU,2018,TAMIL,DRAMA/SOAP,Sun TV,62.59711431742508,11.22,17.93,16739,20858,3246,23946,9591,814,32737,3208,1652,37597
846,-Cyq0XfvlkQ,KALYANA VEEDU,2018,TAMIL,DRAMA/SOAP,Sun TV,62.59711431742508,11.22,17.93,10275,14872,4203,16310,4614,20,20864,2714,1569,25147
847,tMjQB9A3qx0,KALYANA VEEDU,2018,TAMIL,DRAMA/SOAP,Sun TV,62.59711431742508,11.22,17.93,7773,11535,1909,10816,6095,488,17004,1610,694,19308
848,5pDftY-Bnfo,KALYANA VEEDU,2018,TAMIL,DRAMA/SOAP,Sun TV,62.59711431742508,11.22,17.93,5848,8095,954,8117,4766,106,10747,1086,2110,13943
849,K0oe6QIKr58,KALYANA VEEDU,2018,TAMIL,DRAMA/SOAP,Sun TV,62.59711431742508,11.22,17.93,9214,14389,1433,11979,9921,270,19645,2328,1630,23603
850,5wv6q8AmJRY,VANI RANI,2018,TAMIL,DRAMA/SOAP,Sun TV,57.52359800111049,9.89,17.2,3735,11527,829,10515,3911,7,12253,2158,851,15262
851,oAY9Scjmzn8,VANI RANI,2018,TAMIL,DRAMA/SOAP,Sun TV,57.52359800111049,9.89,17.2,4801,6698,485,6422,4224,368,8565,2027,907,11499
852,-k4kIzkUS2g,VANI RANI,2018,TAMIL,DRAMA/SOAP,Sun TV,57.52359800111049,9.89,17.2,10893,6029,678,5853,9609,782,13328,2905,689,16922
853,QSdeQabXI-w,VANI RANI,2018,TAMIL,DRAMA/SOAP,Sun TV,57.52359800111049,9.89,17.2,3212,7520,620,6627,3446,39,7812,2336,584,10732
854,wl2-iBY57-0,VANI RANI,2018,TAMIL,DRAMA/SOAP,Sun TV,57.52359800111049,9.89,17.2,15363,22945,2343,22002,13585,378,27442,9745,1121,38308
855,POwLwJJ0bqk,LAKSHMI STORES,2018,TAMIL,DRAMA/SOAP,Sun TV,62.59887005649718,8.99,14.36,17068,13524,1158,14944,11252,3238,24991,3860,1741,30592
856,SNKVlxp6OJQ,LAKSHMI STORES,2018,TAMIL,DRAMA/SOAP,Sun TV,62.59887005649718,8.99,14.36,13134,14488,1815,19761,4501,1545,22423,4084,1115,27622
857,_bETsUyh8Ak,LAKSHMI STORES,2018,TAMIL,DRAMA/SOAP,Sun TV,62.59887005649718,8.99,14.36,16832,18416,3013,22231,9043,961,28190,5875,1183,35248
858,9bt8hCr_ssU,LAKSHMI STORES,2018,TAMIL,DRAMA/SOAP,Sun TV,62.59887005649718,8.99,14.36,17061,14510,1506,20978,7379,1708,24865,5485,1221,31571
859,P9u3DurSTcA,LAKSHMI STORES,2018,TAMIL,DRAMA/SOAP,Sun TV,62.59887005649718,8.99,14.36,7967,18662,1422,19334,4806,1067,22142,2552,1935,26629
860,gRzkltbKJyM,NANDINI,2018,TAMIL,DRAMA/SOAP,Sun TV,61.39139670738184,8.17,13.31,3619,7871,725,7901,2717,147,10424,784,282,11490
861,xmnehJliME4,NANDINI,2018,TAMIL,DRAMA/SOAP,Sun TV,61.39139670738184,8.17,13.31,7542,10016,1450,11892,4186,30,15485,2039,34,17558
862,L_HXZmqeveI,NANDINI,2018,TAMIL,DRAMA/SOAP,Sun TV,61.39139670738184,8.17,13.31,10263,13078,1994,17721,3499,127,20995,2266,80,23341
863,X99iCy4jdBQ,NANDINI,2018,TAMIL,DRAMA/SOAP,Sun TV,61.39139670738184,8.17,13.31,7584,13386,1345,17022,2583,20,18568,2299,103,20970
864,watCx2J1jDQ,NANDINI,2018,TAMIL,DRAMA/SOAP,Sun TV,61.39139670738184,8.17,13.31,11250,22430,2427,26382,4687,184,30600,2897,183,33680
865,m_ElHp2rEe8,MAYA,2018,TAMIL,DRAMA/SOAP,Sun TV,53.06233062330623,7.43,14.01,5543,4889,272,7404,2742,14,8584,1744,104,10432
866,F7oAhL7f9cM,MAYA,2018,TAMIL,DRAMA/SOAP,Sun TV,53.06233062330623,7.43,14.01,6271,6225,133,6608,5755,0,8571,3654,271,12496
867,wiO4Y_diuNs,MAYA,2018,TAMIL,DRAMA/SOAP,Sun TV,53.06233062330623,7.43,14.01,5611,9935,448,10836,4257,5,13650,1729,167,15546
868,sueEvfWEvLM,MAYA,2018,TAMIL,DRAMA/SOAP,Sun TV,53.06233062330623,7.43,14.01,4573,7956,412,8625,3492,0,10127,2279,123,12529
869,bZsfyEveZpM,MAYA,2018,TAMIL,DRAMA/SOAP,Sun TV,53.06233062330623,7.43,14.01,6055,7048,531,9398,3159,15,12300,636,167,13103
870,XpsxCBNzgrI,NAAYAGI,2019,TAMIL,DRAMA/SOAP,Sun TV,69.7086311159978,12.2,17.5,12739,15516,1107,18007,8400,741,25831,1858,566,28255
871,jqK7UwzCkDQ,NAAYAGI,2019,TAMIL,DRAMA/SOAP,Sun TV,69.7086311159978,12.2,17.5,11923,10249,2159,14715,4878,420,21231,871,70,22172
872,YNUnMKCLDIE,NAAYAGI,2019,TAMIL,DRAMA/SOAP,Sun TV,69.7086311159978,12.2,17.5,12365,11262,1552,15717,5486,872,21463,1541,623,23627
